STANAME,STAID,latitude,longitude,mean_diff_winter,mean_diff_spring,mean_diff_summer,mean_diff_autumn,mean_diff_pers_winter,mean_diff_pers_spring,mean_diff_pers_summer,mean_diff_pers_autumn
ALBACETE LOS LLANOS,336,+38:57:07,-001:51:47,0.8095771260895237,1.5169341132313097,1.7565959682671242,1.035728706041871,0.02914581334344886,-0.019379515557085475,-0.0002507341744054877,0.025461733514585708
HAPARANDA,339,+65:49:37,+024:08:38,2.4514444444444443,1.5710419790104946,0.6028035982009001,0.7561399520020209,-0.07344382560263668,0.008841639238793384,-0.01340640536592883,-0.008077211243036106
MALUNG,341,+60:40:53,+013:41:58,2.5973818646232445,1.5885582208895548,0.8677041355370445,0.9168965517241374,-0.001317924565304101,0.06613699390267856,0.03782253259842063,-0.003811658257386645
GOTSKA SANDON,342,+58:24:00,+019:12:00,1.4477420178799492,1.4702436281859068,1.037020239880059,0.6987836301629393,0.07497882019700067,0.0698078459783482,0.0493370391461454,0.03653667645186894
BISER,383,+58:31:00,+058:51:00,1.1938357640050583,0.7788893053473263,0.31480363041809944,1.047087912087912,-0.04134095454709206,0.004024908801577356,-0.024270555989211705,-0.03438429316967352
IZMAIL_OBSERV,389,+45:22:13,+028:51:02,0.7718199233716475,1.0845739630184923,1.293128435782112,0.7024213717317167,0.03370944675079385,-0.022028531728431187,0.012787205932630732,0.011377912147767524
KAMENNAYA STEP',390,+51:03:00,+040:42:00,2.1596496201513666,1.504245377311344,0.831998370538443,1.1633122171945693,0.05507522062068077,-0.033709785526834665,-0.0002315788361984949,0.05124247830868037
KAZAN',391,+55:43:59,+049:12:00,2.7113148087319665,1.6605959520239892,0.9867503966431599,1.4843596059113309,0.0007345352697421388,-0.008609030073152793,0.02506495133060461,0.07381979610055708
KIROV,392,+58:36:00,+049:37:59,2.166123432855114,1.3291966516741622,0.602237784599641,1.2574489795918367,-0.06511435372573153,-0.020070995539582026,-0.006735276741283599,-0.008388695109367024
ODESA_OBSERV,400,+46:26:26,+030:46:13,1.0374725415070243,1.4527136431784111,1.4124175412293845,0.686595932802831,0.0737621562279535,0.00113851551464074,-0.014132714503525842,0.02879947621823344
OKTYABR'SKIJ GORODOK,401,+51:37:59,+045:27:00,2.1426363218588893,0.9581109445277374,0.5796672116742876,1.1282888540031397,0.02733465122340579,-0.03695421545284091,0.004974976224211703,0.08381548005976364
PERM',402,+58:01:00,+056:18:00,1.9127665905533302,1.087986006996502,0.3794723158374751,1.2297435897435895,-0.015352245672862532,0.02803485391431123,0.01676909761236791,0.04262104478385881
EKATERINBURG,405,+56:49:59,+060:37:59,1.8906302184309194,1.1971239380309853,0.8792867907949358,1.3486353276353276,0.012706604726249333,0.044486289563766594,0.05867972871393216,0.04040615717190528
ALICANTE,412,+38:22:21,-000:29:39,0.34181360394672744,0.48968031170016957,0.6037347652130478,0.5105732781244541,0.018839867082690354,0.05381530627158337,0.05689517051574969,0.05209836964222443
BURGOS-VILLAFRIA,414,+42:21:21,-003:37:57,0.8823041406972987,1.3016204397801108,1.8068440779610206,0.8867631856398734,0.052075264921259884,-0.04289245871706264,0.004493878119213861,0.04962721650149107
CIUDAD REAL,416,+38:59:21,-003:55:10,1.0510280733239314,2.1099900049975044,2.6038243378310817,1.4363812050018936,-0.01871714505278769,-0.02151190415073482,-0.016911514214470177,-0.03499757411688201
GRANADA,417,+37:08:12,-003:37:53,0.3609578544061298,1.0046324981491246,1.3524362818590738,0.5330807123910546,-0.03898004618996221,-0.02312870801792705,-0.0026737310226735834,0.015429381362770736
HUESCA,419,+42:04:59,-000:19:35,0.7873412698412707,1.1509922834679163,1.8139712265457675,0.9412039573329896,0.06490838378460688,-0.043378250925182826,-0.027940566383481823,-0.010772582679363592
A CORUNA,420,+43:22:01,-008:25:09,1.0064472297918226,1.3163343328335824,1.1692553723138452,0.9387672098016928,-0.020233121044855907,0.03075046345263155,0.05731498531332604,0.04007082578574881
MURCIA,421,+38:00:10,-001:10:09,1.0871089436721881,1.6269095064645995,1.9851969689801479,1.4236554250347382,0.018017036978972233,0.015732112837040867,0.01804435340974058,0.018571683740734785
SORIA,424,+41:46:30,-002:28:59,0.9062597705067028,1.151812356406321,1.2971683898904196,0.6517802706715337,0.009706266451139747,-0.018400479933213528,-0.024071516169665165,0.032131979214468934
BREST-GUIPAVAS,434,+48:26:39,-004:24:42,0.7782247765006387,1.1590467266366815,1.0921451774112985,0.7268296071744338,-0.08513367388725931,-0.04128439030705562,-0.018233388545489747,-0.04500783677013435
RIGA,446,+56:57:45,+024:02:24,2.306954670895382,2.0744208216742193,1.492960409651765,0.8883927495299755,0.12183709655881435,0.03497765865352173,0.03588605487113896,0.13759351801196357
TENERIFE/LOS RODEOS,455,+28:28:39,-016:19:45,1.0860575143140014,1.3694293588109883,1.8975424523040374,1.249833775755274,0.02372952281726669,0.039024235197309305,-0.02962144047771276,0.008329175170017807
GOTEBORG A,462,+57:42:57,+011:59:39,1.817950756107018,1.7450512243878062,1.1966229385307354,0.7593381331312354,0.014382944942907762,0.022128991716569863,0.011149927915458232,0.024183933741869456
VISBY,465,+57:40:00,+018:19:59,0.7492324393358876,1.1777973513243376,0.6764742628685685,0.009482127068332957,0.006004474845243361,-0.08782939899123178,-0.047907971047225044,-0.05147570747099194
HARNOSAND,466,+62:37:59,+017:55:59,1.9446385696040864,1.0613830584707644,0.4864030484757613,0.2271062271062272,-0.03834262730965602,0.04745407755746236,0.09814132823995832,0.08306645671428362
LIST/SYLT,469,+55:00:45,+008:24:45,1.3646360153256707,1.5265688120506686,0.9594065467266386,0.5735543766578246,0.06331717685604756,0.0022084879226127586,0.03004767415870979,0.07245516575347523
SCHLESWIG,470,+54:31:44,+009:32:57,1.2380523627075353,1.3974587706146924,1.0197401299350322,0.530474927371479,0.05926079181762427,0.012151030083536612,0.05785471068456179,0.05668721118920602
ROSTOCK-WARNEMUNDE,472,+54:10:54,+012:04:55,1.4914865900383147,1.682247626186908,1.288144677661169,0.8003574586333215,0.08650120186706152,-0.03396075043254957,-0.025466970912947716,0.04108274051804523
GREIFSWALD,473,+54:05:52,+013:24:27,1.4520191570881227,1.4932196401799098,1.0501136931534205,0.599718327649363,0.08731140344717028,-0.012484742092686827,-0.03227068762895495,0.014658989269437952
EMDEN-FLUGPLATZ,474,+53:23:21,+007:13:36,1.2501315453384416,1.321073213393305,0.9320327336331804,0.5483895414929894,0.02979154249905813,-0.024910322081785577,0.042934265116267974,0.016739030259806068
HANNOVER,476,+52:27:56,+009:40:46,1.456794380587484,1.5099800099950027,1.2904147926036984,0.8473159024883152,0.084970737140973,0.03160365008234393,0.03100318303522366,0.0015249828678302803
MAGDEBURG,477,+52:06:11,+011:35:03,1.543257982120051,1.580648425787107,1.3382483758120998,0.818052292535052,0.07497144877596275,-0.002929176007663454,0.027679934900611085,0.06151363210880477
DUSSELDORF,479,+51:17:49,+006:46:12,0.935699872286079,1.0090492253873062,0.9813780609695151,0.4988695212833143,0.0574176178233577,0.016138049387100218,0.06626554709843373,0.06509491974623252
DRESDEN-KLOTZSCHE,483,+51:07:45,+013:45:21,1.1873371647509579,1.4360044977511244,1.1923213393303342,0.3940810913224695,0.05569961972485766,0.011091196241107949,0.004141613509209617,0.024027002894724283
GORLITZ,484,+51:09:47,+014:57:11,1.227053639846743,1.49819215392304,1.3225924537731117,0.5568548692686637,0.03270144460206512,0.021862908686213753,0.03498855690864116,0.040885288673253105
FICHTELBERG,488,+50:25:45,+012:57:19,1.0702413793103447,1.4409457771114442,1.2826911544227872,0.51853606163951,0.02519258445029014,-0.03427515110636539,0.05245256289686709,0.09138689917557692
WURZBURG,489,+49:46:17,+009:57:32,1.1441800766283525,1.2457383808095948,1.3249337831084453,0.589652646204371,0.0014386401807100825,-0.036885965254440434,0.0312113943288997,0.07580570763749155
HOF,490,+50:18:47,+011:52:39,1.3655887611749677,1.6878460769615193,1.6458833083458249,0.828880889225716,0.06977074235616587,0.008463132609350185,0.02738270348164794,0.08334346358301986
NURNBERG,492,+49:30:15,+011:03:24,1.2341328224776502,1.392176411794102,1.314246626686657,0.7433371226474677,0.09913533726448757,0.03462817326748344,0.037378923687718064,0.06898759626943753
AUGSBURG,494,+48:25:35,+010:56:35,0.8295351213282247,0.7703923038480767,0.8076836581709159,0.27375521030693584,0.04415068055198798,0.04035935280560287,0.02055610377390017,0.0427346674858831
KONSTANZ,495,+47:40:41,+009:11:27,1.014344827586207,1.4937718640679662,1.7447088955522219,0.7094694960212209,0.004843629267409851,0.03520011261864351,0.042709600104656104,-0.014427730941559505
SOESTERBERG,595,+52:07:32,+005:16:24,1.3037458492975733,1.5090529735132439,1.2000249875062465,0.7477011494252892,0.0775765956609611,-0.048271427102737796,-0.027911817990952926,0.07810688167891026
BREST,653,+52:07:00,+023:40:59,1.7297151979565775,1.6075962018990504,0.9348250874562751,0.5677984084880645,0.11897598509381867,0.023324920345201613,-0.021714875713951393,0.05952947429005185
ABBEVILLE,736,+50:08:09,+001:50:02,1.0372260536398472,1.1396826586706652,1.1307858570714657,0.8565138309965903,0.015402762464837726,0.035957280413591204,0.027362306868674514,0.04150262388689666
LILLE-LESQUIN,737,+50:34:12,+003:05:51,1.2917139208173682,1.6763543228385789,1.7658508245877087,1.1392383478590364,0.006035370416603502,0.02736682431513476,0.08214303775254556,0.057079286552915665
CAEN-CARPIQUET,738,+49:10:48,-000:27:21,1.0851379310344829,1.1576699150424776,1.2415142428785622,0.9258418592901343,-0.04116113246206748,-0.03836079982018885,0.12814016284376653,0.06363351047970627
ALENCON,740,+48:26:44,+000:06:37,0.8780293742017875,0.9103185907046463,1.2307521239380321,0.7802677781988123,-0.008424343806472454,0.007534045491240165,0.03535571404411986,0.00678670193066421
NANTES-BOUGUENAIS,742,+47:09:00,-001:36:32,0.8672017879948903,1.0443928035982015,1.1427498750624672,0.8127497789566753,-0.054817290804371595,0.004718163867244055,0.07183052170056323,0.014762334213634473
DIJON-LONGVIC,745,+47:16:04,+005:05:17,0.6594699872286078,0.617247626186904,1.1521064467766102,0.5640975116837197,-0.025274807621125384,-0.03646377971105327,0.03840914691630741,0.0004240687441082417
POITIERS - BIARD,749,+46:35:38,+000:18:51,0.686496807151979,0.8972751124437774,1.1670052473763093,0.7665845648604286,-0.06673582213375599,-0.02247360913816985,0.015584328149902639,-0.003355984091443945
CLERMONT-FERRAND,750,+45:47:12,+003:08:57,1.0630881226053637,1.2988293353323321,1.6744415292353807,0.964442339269926,0.04103244296155695,0.03715791867612313,0.03207792835156216,-0.0010377102243478346
EMBRUN,755,+44:33:56,+006:30:07,0.9867356321839085,1.2829372813593203,1.709122938530733,0.7751168371858039,-0.028108610067358628,-0.03659937156446949,0.013375301246101848,-0.02850915705238146
TARBES - OSSUN,756,+43:11:17,+000:00:00,0.7356666666666669,1.2971464267866075,1.5240192403798112,0.9479146141215118,0.025429490949011337,0.0064171666058739476,0.016123607166041127,-0.008962694583890792
NICE,757,+43:38:56,+007:12:32,0.7936347381864639,1.151675412293855,1.7504160419790082,1.0487128962991044,0.004201743742969847,0.029348996613097297,0.0337131250609918,-0.027191474003206265
BASTIA,758,+42:32:26,+009:29:07,0.4838403575989787,1.0221051974013005,1.5426811594202903,1.0492610837438434,0.02385326788979728,0.027009488198434836,0.050438261568055844,0.018269512201936726
SLUBICE,779,+52:20:54,+014:37:10,1.333432950191571,1.5033293800231506,1.232107977542757,0.4738890994063407,0.03561668745048851,-0.016149629056371437,0.018717384054587918,0.005008125238251709
MONTELIMAR,786,+44:34:51,+004:43:59,1.088592592592593,1.4303610694652686,1.7903960519740139,1.1522963243652882,0.030767763183177532,0.004143990646955688,0.01472655986775585,0.02365102787517434
PTE DE LA HAGUE,793,+49:43:31,-001:56:22,0.9223371647509575,0.9821764117941019,0.8799025487256387,0.6906328154604022,-0.014681397303973517,-0.015656904478330624,-0.020487364114262753,-0.03252640134135323
POGANY,849,+45:59:42,+018:14:06,0.863257982120051,1.1369690154922534,1.3322863568215872,0.4357534419603386,-0.009173657928816728,-0.02838903471093469,-0.034355254136966044,-0.026951345200270826
SZEGED KULTERULET,851,+46:15:21,+020:05:26,0.6695325670498085,0.9018615692153933,1.091459270364819,0.3776935707970175,0.05246033778483269,-0.03553926927171969,-0.014482453125691644,0.05388534206808028
DEBRECEN,852,+47:29:25,+021:36:38,0.7354278416347382,1.0276386806596705,1.2727698650674668,0.48214096248578997,0.048123433065307294,-0.05639389970770479,-0.01954563918749762,0.019988760058782706
TERESPOL,922,+52:04:42,+023:37:18,1.6397458492975736,1.3649337831084463,0.8278098450774607,0.4553909309081723,0.11654117723584642,0.010835580734690925,0.007978475088098968,0.06007805000251967
KARASJOK-MARKANNJARGA,942,+69:27:48,+025:30:07,2.0067905491698603,1.482480009995002,0.4738405797101457,0.5944259189086776,0.027212097008891767,0.030697507774327476,-0.036886461070901745,0.04443650060518639
NESBYEN-TODOKK,953,+60:34:01,+009:08:00,2.647552235442972,1.5572692427371222,0.7962827317842951,0.4219588716807854,0.06900777479557371,0.08192276281444298,0.04261920358975711,0.11889217010314121
KOLKA,978,+57:44:48,+022:35:22,1.911683727873747,1.649114996140339,0.8541084222039892,0.547876626031524,0.10359521719271265,0.012327992671662607,-0.03644129934292515,0.006818672951107265
SKULTE,982,+57:18:00,+024:24:00,2.0834735069309493,1.5660664314724677,1.0032172765859837,0.5908200266552663,0.0626853166762385,0.014432484232334565,0.011121479641513944,0.056476880013860455
ALUKSNE,986,+57:26:21,+027:02:07,2.211438271604938,1.7112599556077814,0.7106034647335733,0.6713382154698149,0.07779599844703555,-0.006637765854294575,0.029475975575209215,0.06439834717277157
PAVILOSTA,988,+56:54:00,+021:12:00,1.8744008582664213,1.6451235386334462,1.0762655249328272,0.6155283178360085,0.11317094681850677,0.025723957260867993,-0.008088375004974285,0.016850603085524322
SALDUS,990,+56:40:31,+022:30:12,2.0026002224789288,1.6433785892125217,0.8213835565293728,0.5644191733199788,0.13218860138718957,0.05474572405139548,0.0007902314041939114,0.02255079467149372
DOBELE,993,+56:36:00,+023:18:00,2.152139614268646,1.8338838242169233,0.9329217260739,0.6534201168277223,0.10616304362279233,0.044143686106261085,0.03544628015402011,0.04671111393102651
ZILANI,997,+56:30:00,+025:54:00,2.190722939688456,1.7528325337063722,0.8709933621579715,0.6135860288913868,0.07450682543590037,0.06160929787649436,0.057993871585103364,0.07623297820168666
ROROS,1040,+62:34:01,+011:23:00,1.8625836526181345,1.11127904129047,0.5415479760119926,0.3927699886320577,-0.017515115067222923,0.03101219197621895,0.02489406863865948,0.1023667885304328
TVEITSUND,1043,+59:01:37,+008:31:14,2.0075889426056777,1.402869860318709,0.7699412793603226,0.5795591860610871,0.03218994862688532,-0.013025091944574992,0.021244861893714415,0.045136557429637854
SAUDA,1047,+59:38:54,+006:21:47,1.722295557827766,1.0546224357495237,0.5484659933812619,0.700586697631107,0.07872820763321961,0.1146770709514765,0.09760438816871315,0.09257370248021117
TAKLE,1049,+61:01:36,+005:23:06,0.9818023911179585,0.7211769115442275,0.7304260202265684,0.28180371352785194,0.047013282496495286,-0.009816128697972675,-0.01287090478882111,0.03230518944243693
TAFJORD,1051,+62:14:00,+007:25:00,1.1371290830884544,0.706130768979965,0.6261116508024607,0.4175129468232912,-0.02259223813272618,0.06561785498704904,0.07847800723669905,0.093900914273863
VAERNES,1052,+63:30:00,+010:53:24,1.7737458492975733,0.9890817091454265,0.8648000999500223,0.7846103321965394,0.03029969357584213,0.06159873265616493,-0.0002963911369219554,0.033285250071651167
KJOBLI I SNAASA,1054,+64:09:36,+012:28:12,2.021247841399682,0.7582437521396779,0.7013044839338445,0.5583428066186689,0.006264416068470485,0.022691542135698132,0.002211111467935177,0.05834902271181844
BARDUFOSS,1057,+69:03:32,+018:32:25,1.6260352564239051,1.0100274862568717,0.5484595202398808,0.8156573612205014,-0.07653466686297795,0.011358013719433445,-0.0419354081879957,-0.020958688388183672
SIHCCAJAVRI,1058,+68:45:19,+023:32:18,1.6653855154154904,1.208413143658586,0.4089822443374924,0.6697426861563485,-0.05868865081809782,-0.03461239557592517,-0.08878456585505645,-0.03538427391852872
BARENÑBURG,1067,+78:04:00,+014:15:00,3.0380584472640226,1.9895690214594186,0.8991566545157093,1.1083868595279642,-0.05455165728587195,-0.028063328124280498,-0.033776113414702984,-0.0032480904678131193
TERIBERKA,1068,+69:12:00,+035:07:00,1.2896002655941547,1.1342231068746438,0.2385830947297567,0.7725934048119549,-0.045253507894286324,-0.04334209816802039,0.031359879431289095,0.07313837219888539
KANIN NOS,1074,+68:39:00,+043:18:00,1.2156595795211187,1.2409069568047548,0.1919412180191502,0.8705210375481178,0.009168365794715933,-0.0294540912192122,-0.044040424917344494,0.03016660657930408
KRASNOSCEL'E,1077,+67:20:59,+037:03:00,1.5744495241299266,1.5242975435359245,0.20739103192764574,0.7279555011110892,-0.006001317094758842,-0.0002324942856375876,0.011770948474620147,0.024413581037894094
INDIGA,1081,+67:40:59,+048:40:59,1.2283948135943952,1.443258331737228,0.4552154222445228,0.8542700193498863,-0.04927534058126097,-0.04661849038098511,-0.005008012796217885,0.02445057314439974
UXTA KALEVALA,1088,+65:13:00,+031:09:00,1.8307189659432694,1.313004747626187,0.3876136931534244,0.8060503363658496,-0.05108237176830618,-0.020277855173896693,0.02821048578788499,0.054605994185123796
REBOLY',1104,+63:49:59,+030:49:00,2.116387165899283,1.5216509360397728,0.3665777834099142,0.7752090639856595,-0.03818585515147839,-0.005600697110531917,0.03140687004809825,0.02137511491707568
KARGOPOL',1124,+61:31:00,+038:55:59,2.1269823898391262,1.5928946571328046,0.7243347014136852,0.8681385434841655,-0.05219420942445316,0.005061367682939447,0.01491263993833251,0.02182007374054328
VY'BORG,1127,+60:43:00,+028:43:59,2.2821503555007148,1.284993637634964,0.780558433259916,0.6472791192147014,-0.04225224896880772,-0.00034396856858852235,0.012265480660443867,-0.022009663930571417
TIXVIN,1143,+59:39:00,+033:32:59,2.7631016252879865,1.077770057828228,0.8699925037481293,0.40467992473965175,-0.0529729532861605,-0.032034001586701624,-0.0036972863494746065,0.04916105402328716
STARAYA RUSSA,1152,+58:01:00,+031:19:00,2.6326649346559607,1.8680650811964767,0.8899875555829517,0.7005279139572318,0.02394876249544117,0.04162463248612672,0.035238012053172535,0.04195293182072006
KRASNAYA GORA,1172,+53:01:00,+031:36:00,2.6049289988103297,1.980269506421128,0.9445903612471334,0.9024150702426565,0.12739045532733176,0.05987421568422888,-0.0070928572066036874,-0.013869138900240083
TOT'MA,1176,+59:52:59,+042:45:00,2.2257390577786413,1.4603288922773128,0.8104177928303695,1.0025650099991037,-0.029888392397927142,-1.964371176100676e-05,0.01546694723726529,0.04303301384501886
